Date,ImpliedVol1Y,Spot,Forward1Y
27/08/2010,13.195,85.23,84.7575
26/08/2010,13.16,84.45,83.9865
25/08/2010,13.285,84.58,84.0768
24/08/2010,13.315,83.9,83.451
23/08/2010,12.93,85.16,84.744
20/08/2010,12.98,85.62,85.1915
19/08/2010,12.935,85.39,84.959
18/08/2010,12.87,85.46,85.049
17/08/2010,12.99,85.53,85.1065
16/08/2010,13.1,85.33,84.8875
13/08/2010,13.06,86.2,85.756
12/08/2010,13.1125,85.9,85.4678
11/08/2010,13.2475,85.32,84.9482
10/08/2010,13.125,85.44,85.0652
09/08/2010,13.12,85.94,85.5235
06/08/2010,13.165,85.51,85.107
05/08/2010,13.165,85.82,85.4235
04/08/2010,13.17,86.27,85.857
03/08/2010,13.055,85.79,85.394
02/08/2010,13.015,86.5,86.086
30/07/2010,13.115,86.47,86.055
29/07/2010,13.025,86.79,86.3545
28/07/2010,13.04,87.47,87.019
27/07/2010,13.25,87.9,87.3995
26/07/2010,13.365,86.88,86.3835
23/07/2010,13.38,87.46,86.941
22/07/2010,13.595,86.95,86.4545
21/07/2010,13.5575,87.05,86.5605
20/07/2010,13.6925,87.51,86.9895
19/07/2010,13.76,86.69,86.1592
16/07/2010,13.785,86.57,86.019
15/07/2010,13.37,87.4,86.821
14/07/2010,13.2,88.41,87.814
13/07/2010,13.18,88.74,88.1145
12/07/2010,13.275,88.62,88
09/07/2010,13.34,88.62,88.0375
08/07/2010,13.495,88.36,87.751
07/07/2010,13.94,87.7,87.077
06/07/2010,13.8925,87.52,86.861
05/07/2010,14.1,87.77,87.0925
02/07/2010,14.35,87.75,87.0565
01/07/2010,14.69,87.6,86.8995
30/06/2010,14.35,88.43,87.7315
29/06/2010,14.58,88.6,87.917
28/06/2010,13.9875,89.37,88.6865
25/06/2010,14.1975,89.23,88.522
24/06/2010,14.12,89.61,88.8575
23/06/2010,13.9,89.82,89.084
22/06/2010,13.74,90.57,89.8625
21/06/2010,13.775,91.11,90.4057
18/06/2010,13.905,90.71,89.992
17/06/2010,14.09,91.01,90.28
16/06/2010,14.095,91.44,90.711
15/06/2010,14.1,91.46,90.721
14/06/2010,14.025,91.58,90.8425
11/06/2010,14.24,91.65,90.9105
10/06/2010,14.595,91.34,90.6035
09/06/2010,14.635,91.3,90.5615
08/06/2010,14.785,91.46,90.6835
07/06/2010,14.63,91.37,90.555
04/06/2010,14.4,91.9,91.079
03/06/2010,14.29,92.71,91.9025
02/06/2010,14.39,92.13,91.29
01/06/2010,14.52,90.95,90.1115
31/05/2010,14.2875,91.27,90.4395
28/05/2010,14.32,91.06,90.244
27/05/2010,14.41,91.04,90.207
26/05/2010,14.77,89.92,89.0035
25/05/2010,15.3975,90.23,89.273
24/05/2010,14.9175,90.29,89.4225
21/05/2010,15.815,90,89.201
20/05/2010,15.72,89.69,88.9595
19/05/2010,14.17,91.71,91.0015
18/05/2010,13.795,92.23,91.5335
17/05/2010,13.74,92.59,91.8925
14/05/2010,13.58,92.47,91.792
13/05/2010,13.305,92.75,92.124
12/05/2010,13.49,93.24,92.625
11/05/2010,13.765,92.65,92.023
10/05/2010,13.6375,93.3,92.7035
07/05/2010,14.34,91.59,90.8225
06/05/2010,14.265,90.58,89.8375
05/05/2010,13.165,93.81,93.153
04/05/2010,12.855,94.54,93.91
03/05/2010,12.645,94.54,93.8978
30/04/2010,12.61,93.85,93.2435
29/04/2010,12.63,94.03,93.4648
28/04/2010,12.955,94.03,93.4385
27/04/2010,12.855,93.27,92.713
26/04/2010,12.645,93.96,93.4085
23/04/2010,12.695,93.97,93.432
22/04/2010,12.795,93.49,92.9587
21/04/2010,12.67,93.19,92.6943
20/04/2010,12.76,93.22,92.742
19/04/2010,12.95,92.4,91.9405
16/04/2010,12.745,92.17,91.7305
15/04/2010,12.645,93.03,92.548
14/04/2010,12.795,93.23,92.737
13/04/2010,12.94,93.2,92.745
12/04/2010,12.89,93.24,92.778
09/04/2010,13.02,93.18,92.7045
08/04/2010,13.115,93.38,92.9205
07/04/2010,13.055,93.36,92.914
06/04/2010,13.13,93.79,93.2945
05/04/2010,12.985,94.37,93.8518
02/04/2010,13.015,94.61,94.118
01/04/2010,13.025,93.82,93.35
31/03/2010,13.045,93.47,93.0275
30/03/2010,13.115,92.77,92.3275
29/03/2010,12.84,92.46,92.0075
26/03/2010,12.91,92.52,92.0665
25/03/2010,12.98,92.73,92.2695
24/03/2010,12.99,92.3,91.8272
23/03/2010,12.865,90.4,89.964
22/03/2010,12.63,90.14,89.6998
19/03/2010,12.67,90.55,90.079
18/03/2010,12.58,90.39,89.957
17/03/2010,12.755,90.31,89.9187
16/03/2010,13.07,90.31,89.91
15/03/2010,13.15,90.53,90.0967
12/03/2010,13.165,90.56,90.123
11/03/2010,13.19,90.51,90.0785
10/03/2010,13.4,90.52,90.108
09/03/2010,13.705,89.97,89.576
08/03/2010,13.75,90.31,89.9037
05/03/2010,13.75,90.28,89.8765
04/03/2010,13.845,89.02,88.643
03/03/2010,13.87,88.47,88.1295
02/03/2010,13.76,88.85,88.5205
01/03/2010,13.82,89.13,88.787
26/02/2010,13.945,88.97,88.618
25/02/2010,14.075,89.08,88.725
24/02/2010,13.88,90.15,89.7735
23/02/2010,13.885,90.22,89.835
22/02/2010,13.89,91.14,90.7355
19/02/2010,13.865,91.52,91.09
18/02/2010,13.775,91.81,91.3688
17/02/2010,13.825,91.26,90.8545
16/02/2010,13.9175,90.14,89.7418
15/02/2010,13.935,90.02,89.6115
12/02/2010,14.05,89.96,89.551
11/02/2010,14,89.77,89.3495
10/02/2010,14.065,89.94,89.509
09/02/2010,14.17,89.7,89.2925
08/02/2010,14.41,89.26,88.867
05/02/2010,14.415,89.25,88.862
04/02/2010,14.295,89.06,88.684
03/02/2010,13.84,90.98,90.5788
02/02/2010,13.98,90.38,89.9935
01/02/2010,14.105,90.61,90.2285
29/01/2010,14.18,90.27,89.8968
28/01/2010,14.125,89.92,89.543
27/01/2010,14.235,90.01,89.605
26/01/2010,14.155,89.65,89.274
25/01/2010,13.97,90.28,89.902
22/01/2010,14.02,89.82,89.4345
21/01/2010,13.785,90.43,90.0585
20/01/2010,13.775,91.24,90.841
19/01/2010,13.87,91.15,90.7595
18/01/2010,13.96,90.79,90.4013
15/01/2010,13.98,90.77,90.3855
14/01/2010,13.825,91.21,90.8015
13/01/2010,14.03,91.37,90.924
12/01/2010,14.055,90.98,90.5635
11/01/2010,13.9,92.09,91.661
08/01/2010,14.045,92.66,92.2235
07/01/2010,14.125,93.37,92.891
06/01/2010,14.34,92.32,91.856
05/01/2010,14.785,91.72,91.2377
04/01/2010,15.04,92.51,91.986
01/01/2010,15.27,93.04,92.4575
31/12/2009,15.255,93.03,92.449
30/12/2009,15.255,92.44,91.9013
29/12/2009,15.305,92,91.4305
28/12/2009,15.305,91.63,91.0585
25/12/2009,15.33,91.3,90.7675
24/12/2009,15.3125,91.54,91.0085
23/12/2009,15.28,91.64,91.1535
22/12/2009,15.24,91.84,91.34
21/12/2009,15.21,91.17,90.6675
18/12/2009,15.225,90.5,90.0375
17/12/2009,15.235,89.97,89.5275
16/12/2009,15.195,89.78,89.2753
15/12/2009,15.25,89.61,89.1045
14/12/2009,15.115,88.62,88.125
11/12/2009,15.01,89.1,88.631
10/12/2009,15.215,88.2,87.754
09/12/2009,15.36,87.87,87.44
08/12/2009,14.93,88.43,87.9815
07/12/2009,14.64,89.51,89.054
04/12/2009,14.63,90.56,90.063
03/12/2009,14.57,88.26,87.8775
02/12/2009,14.61,87.39,86.9775
01/12/2009,14.81,86.68,86.313
30/11/2009,15.055,86.41,86.0905
27/11/2009,15.08,86.53,86.1815
26/11/2009,15.09,86.59,86.306
25/11/2009,14.41,87.35,87.054
24/11/2009,14.105,88.5,88.209
23/11/2009,14.1025,88.97,88.6615
20/11/2009,14.15,88.89,88.581
19/11/2009,14.045,88.98,88.6675
18/11/2009,14.035,89.32,88.993
17/11/2009,14.275,89.25,88.9165
16/11/2009,14.32,89.06,88.711
13/11/2009,14.385,89.66,89.284
12/11/2009,14.415,90.37,89.9925
11/11/2009,14.545,89.87,89.4925
10/11/2009,14.62,89.81,89.406
09/11/2009,14.86,89.93,89.52
06/11/2009,14.97,89.88,89.471
05/11/2009,15.1,90.71,90.288
04/11/2009,15.225,90.73,90.2925
03/11/2009,15.2475,90.34,89.8925
02/11/2009,15.12,90.21,89.77
30/10/2009,15.015,90.09,89.6462
29/10/2009,14.995,91.41,90.9398
28/10/2009,15.05,90.76,90.321
27/10/2009,14.705,91.8,91.347
26/10/2009,14.58,92.19,91.6905
23/10/2009,14.62,92.06,91.5635
22/10/2009,14.725,91.3,90.8465
21/10/2009,14.77,90.97,90.4955
20/10/2009,14.79,90.78,90.31
19/10/2009,14.76,90.55,90.0768
16/10/2009,14.6725,90.89,90.396
15/10/2009,14.5775,90.56,90.0735
14/10/2009,14.595,89.45,88.9715
13/10/2009,14.5075,89.71,89.242
12/10/2009,14.575,89.83,89.33
09/10/2009,14.64,89.79,89.2705
08/10/2009,14.6775,88.39,87.939
07/10/2009,14.5825,88.61,88.1527
06/10/2009,14.535,88.83,88.376
05/10/2009,14.465,89.54,89.099
02/10/2009,14.58,89.81,89.3565
01/10/2009,14.44,89.61,89.1815
30/09/2009,14.655,89.71,89.249
29/09/2009,14.695,90.09,89.614
28/09/2009,14.8825,89.63,89.1695
25/09/2009,14.685,89.64,89.1445
24/09/2009,14.46,91.28,90.8085
23/09/2009,14.56,91.29,90.828
22/09/2009,14.67,91.1,90.6005
21/09/2009,14.67,91.93,91.4045
18/09/2009,14.815,91.29,90.7405
17/09/2009,14.795,91.08,90.599
16/09/2009,14.88,90.93,90.411
15/09/2009,14.72,91.05,90.57
14/09/2009,14.845,90.94,90.4555
11/09/2009,14.8825,90.71,90.2527
10/09/2009,14.595,91.73,91.298
09/09/2009,14.58,92.04,91.599
08/09/2009,14.475,92.33,91.874
07/09/2009,14.39,93.08,92.615
04/09/2009,14.52,93.01,92.527
03/09/2009,14.775,92.64,92.1537
02/09/2009,14.81,92.22,91.7675
01/09/2009,14.735,92.92,92.5
31/08/2009,14.7025,93.12,92.701
28/08/2009,14.675,93.6,93.1663
27/08/2009,14.675,93.52,93.0735
26/08/2009,14.4525,94.26,93.7705
25/08/2009,14.465,94.19,93.6945
24/08/2009,14.39,94.56,94.0665
21/08/2009,14.485,94.38,93.8125
20/08/2009,14.49,94.2,93.6845
19/08/2009,14.81,94.08,93.5502
18/08/2009,14.7875,94.69,94.129
17/08/2009,15.02,94.51,93.957
14/08/2009,14.935,94.94,94.3958
13/08/2009,14.835,95.48,94.935
12/08/2009,14.925,96.06,95.485
11/08/2009,14.735,96,95.3835
10/08/2009,14.65,97.15,96.4685
07/08/2009,14.565,97.57,96.8295
06/08/2009,14.585,95.46,94.7705
05/08/2009,14.5425,94.97,94.2947
04/08/2009,14.43,95.23,94.5795
03/08/2009,14.4375,95.27,94.6095
31/07/2009,14.4025,94.68,94.076
30/07/2009,14.415,95.56,94.924
29/07/2009,14.4775,94.99,94.349
28/07/2009,14.44,94.55,93.926
27/07/2009,14.355,95.19,94.5725
24/07/2009,14.5125,94.79,94.178
23/07/2009,14.48,94.93,94.2935
22/07/2009,14.7775,93.68,93.089
21/07/2009,14.7875,93.75,93.1598
20/07/2009,14.5875,94.19,93.5605
17/07/2009,14.655,94.2,93.5855
16/07/2009,14.61,93.93,93.285
15/07/2009,14.605,94.23,93.565
14/07/2009,14.755,93.51,92.89
13/07/2009,14.9625,92.97,92.354
10/07/2009,14.95,92.55,91.9782
09/07/2009,14.54,93,92.4368
08/07/2009,14.86,92.88,92.3225
07/07/2009,13.83,94.9,94.2935
06/07/2009,13.835,95.35,94.7355
03/07/2009,13.6125,96.04,95.4575
02/07/2009,13.605,95.95,95.3335
01/07/2009,13.635,96.66,95.9885
30/06/2009,13.945,96.36,95.685
29/06/2009,14.4225,96.06,95.3675
26/06/2009,14.7025,95.19,94.4928
25/06/2009,14.75,95.95,95.28
24/06/2009,15.1575,95.67,94.935
23/06/2009,15.0875,95.22,94.513
22/06/2009,14.9,95.87,95.135
19/06/2009,14.655,96.27,95.5025
18/06/2009,14.7525,96.48,95.652
17/06/2009,14.8825,95.75,95.016
16/06/2009,14.515,96.39,95.6675
15/06/2009,14.275,97.84,97.1045
12/06/2009,14.4175,98.44,97.663
11/06/2009,14.6825,97.64,96.858
10/06/2009,14.765,98.12,97.2755
09/06/2009,14.7425,97.38,96.5575
08/06/2009,14.6025,98.49,97.542
05/06/2009,14.3775,98.64,97.7175
04/06/2009,14.535,96.58,95.892
03/06/2009,14.655,95.99,95.3658
02/06/2009,14.5175,95.77,95.114
01/06/2009,14.4925,96.59,95.8855
29/05/2009,14.4225,95.34,94.733
28/05/2009,14.3075,96.86,96.218
27/05/2009,14.53,95.34,94.6815
26/05/2009,14.3,95.03,94.4245
25/05/2009,14.2625,94.83,94.2875
22/05/2009,14.2525,94.78,94.2235
21/05/2009,13.6475,94.41,93.8825
20/05/2009,13.445,94.88,94.4225
19/05/2009,13.2675,95.98,95.46
18/05/2009,13.3625,96.31,95.732
15/05/2009,13.46,95.21,94.65
14/05/2009,13.35,95.8,95.202
13/05/2009,13.415,95.31,94.7025
12/05/2009,13.11,96.45,95.8195
11/05/2009,12.775,97.49,96.8425
08/05/2009,12.41,98.47,97.7815
07/05/2009,12.585,99.12,98.38
06/05/2009,12.625,98.31,97.5795
05/05/2009,12.7025,98.82,98.0452
04/05/2009,12.8275,98.8,97.9755
01/05/2009,13.005,99.12,98.294
30/04/2009,13.325,98.63,97.8425
29/04/2009,13.5575,97.66,96.8535
28/04/2009,13.7525,96.45,95.621
27/04/2009,13.575,96.77,95.997
24/04/2009,13.54,97.17,96.334
23/04/2009,13.2975,97.96,97.077
22/04/2009,13.2775,98.02,97.0975
21/04/2009,13.2375,98.73,97.795
20/04/2009,13.3475,97.89,97.0055
17/04/2009,13.15,99.16,98.2645
16/04/2009,13.3275,99.28,98.4
15/04/2009,13.3825,99.37,98.5025
14/04/2009,13.445,98.98,98.0695
13/04/2009,13.325,100.1,99.2438
10/04/2009,13.4425,100.25,99.4075
09/04/2009,13.26,100.42,99.5813
08/04/2009,13.43,99.76,98.924
07/04/2009,13.3575,100.42,99.534
06/04/2009,13.455,100.99,100.083
03/04/2009,13.895,100.32,99.4305
02/04/2009,14.025,99.52,98.6455
01/04/2009,14.1825,98.53,97.629
31/03/2009,14.185,98.96,98.1565
30/03/2009,14.59,97.26,96.4185
27/03/2009,14.4,97.86,96.9999
26/03/2009,14.4225,98.71,97.791
25/03/2009,14.43,97.54,96.608
24/03/2009,14.2525,97.86,96.952
23/03/2009,14.99,96.95,96.126
20/03/2009,15.3,95.94,95.1285
19/03/2009,15.835,94.52,93.6847
18/03/2009,15.0875,96.23,95.359
17/03/2009,14.7425,98.6,97.506
16/03/2009,15.045,98.18,97.077
13/03/2009,15.0625,97.95,96.8384
12/03/2009,15.355,97.72,96.6285
11/03/2009,15.165,97.28,96.0535
10/03/2009,15.0525,98.67,97.3783
09/03/2009,14.7575,98.85,97.5257
06/03/2009,14.92,98.26,97.0185
05/03/2009,14.69,98.07,96.844
04/03/2009,14.485,99.16,97.9965
03/03/2009,15.04,98.17,97.0824
02/03/2009,15.14,97.46,96.3392
27/02/2009,15.02,97.58,96.4642
26/02/2009,14.385,98.52,97.3894
25/02/2009,14.665,97.39,96.263
24/02/2009,15.045,96.65,95.559
23/02/2009,15.455,94.61,93.6123
20/02/2009,15.3225,93.35,92.315
19/02/2009,15.085,94.2,93.104
18/02/2009,15.295,93.79,92.6817
17/02/2009,15.795,92.41,91.3526
16/02/2009,15.835,91.73,90.7225
13/02/2009,15.9125,91.93,90.8905
12/02/2009,16.455,90.94,89.972
11/02/2009,16.6125,90.4,89.4275
10/02/2009,16.62,90.47,89.5009
09/02/2009,16.155,91.47,90.5145
06/02/2009,16.05,91.9,90.9295
05/02/2009,16.4725,91.23,90.228
04/02/2009,17.205,89.43,88.377
03/02/2009,17.125,89.44,88.4125
02/02/2009,17.21,89.45,88.3916
30/01/2009,16.915,89.92,88.971
29/01/2009,16.745,90.03,89.198
28/01/2009,16.615,90.27,89.541
27/01/2009,16.9825,88.98,88.2146
26/01/2009,16.655,89.1,88.2548
23/01/2009,16.6175,88.75,87.933
22/01/2009,16.5375,88.92,88.1485
21/01/2009,16.495,89.49,88.7199
20/01/2009,15.8,89.76,89.088
19/01/2009,15.2725,90.65,89.991
16/01/2009,15.1675,90.72,90.0492
15/01/2009,15.59,89.84,89.1125
14/01/2009,15.735,89.05,88.5058
13/01/2009,15.4775,89.38,88.9013
12/01/2009,15.2025,89.22,88.785
09/01/2009,15.055,90.4,89.929
08/01/2009,15.235,91.21,90.6948
07/01/2009,14.7525,92.65,92.01
06/01/2009,14.73,93.65,92.948
05/01/2009,14.81,93.44,92.6755
02/01/2009,15.0275,91.84,90.9375
01/01/2009,15.0625,90.75,89.8885
31/12/2008,15.0875,90.64,89.788
30/12/2008,15.0675,90.34,89.4894
29/12/2008,15.07,90.68,89.835
26/12/2008,14.98,90.82,89.914
25/12/2008,14.965,90.38,89.4474
24/12/2008,14.99,90.46,89.521
23/12/2008,15.0675,90.98,90.0615
22/12/2008,15.13,90.25,89.2945
19/12/2008,15.635,89.32,88.4065
18/12/2008,16.0425,89.44,88.583
17/12/2008,17.23,87.24,86.432
16/12/2008,16.5325,89.05,88.2495
15/12/2008,16.17,90.65,89.5785
12/12/2008,16.165,91.21,90.072
11/12/2008,15.395,91.46,90.3805
10/12/2008,15.315,92.77,91.6022
09/12/2008,15.535,92.13,90.9262
08/12/2008,15.63,92.82,91.514
05/12/2008,16.0475,92.84,91.4995
04/12/2008,15.9825,92.23,90.9748
03/12/2008,15.9775,93.3,92.0406
02/12/2008,15.7675,93.18,91.8185
01/12/2008,15.4975,93.19,91.7495
28/11/2008,14.815,95.53,94.057
27/11/2008,15.05,95.19,93.5433
26/11/2008,15.4275,95.67,94.0483
25/11/2008,15.9525,95.23,93.6505
24/11/2008,16.0725,97.35,95.6823
21/11/2008,16.1925,95.96,94.3465
20/11/2008,16.9975,93.7,92.354
19/11/2008,16.5325,95.74,94.2845
18/11/2008,16.5925,97.03,95.5322
17/11/2008,16.9675,96.44,94.895
14/11/2008,17.2475,97.14,95.368
13/11/2008,17.1625,97.68,96.1023
12/11/2008,16.985,95.01,93.7418
11/11/2008,16.2,97.66,96.484
10/11/2008,15.85,98.01,96.6975
07/11/2008,16.255,98.24,96.8253
06/11/2008,16.29,97.75,96.3047
05/11/2008,15.975,97.95,96.5872
04/11/2008,15.83,99.71,98.24
03/11/2008,16.68,99.12,97.5263
31/10/2008,17.37,98.47,96.712
30/10/2008,17.0775,98.61,96.7253
29/10/2008,17.17,97.39,95.497
28/10/2008,17.845,98.03,95.983
27/10/2008,18.9075,92.78,90.6575
24/10/2008,17.93,94.32,92.165
23/10/2008,14.9775,97.31,95.018
22/10/2008,14.0575,97.67,95.598
21/10/2008,12.85,100.14,98.232
20/10/2008,12.6075,101.87,99.7915
17/10/2008,13.2425,101.69,99.601
16/10/2008,13.825,101.58,99.1395
15/10/2008,13.9075,99.96,97.624
14/10/2008,13.045,102.08,99.6775
13/10/2008,13.795,102.02,99.43
10/10/2008,15.29,100.67,97.858
09/10/2008,13.7075,99.82,97.203
08/10/2008,14.195,99.14,96.48
07/10/2008,13.035,101.48,98.9403
06/10/2008,13.36,101.82,99.3953
03/10/2008,11.8075,105.32,102.6
02/10/2008,11.9925,105.34,102.372
01/10/2008,11.7775,105.72,102.6263
30/09/2008,11.9025,106.11,102.7315
29/09/2008,12.25,104.18,101.4593
26/09/2008,11.62,106.01,103.0841
25/09/2008,11.25,106.56,103.5355
24/09/2008,11.095,106.11,102.9345
23/09/2008,11.1325,105.56,102.6096
22/09/2008,11.01,105.52,102.741
19/09/2008,10.84,107.45,104.758
18/09/2008,11.52,105.44,102.2783
17/09/2008,11.355,104.66,102.1227
16/09/2008,11.31,105.65,103.4402
15/09/2008,11.5375,104.66,102.85
12/09/2008,10.175,107.95,105.7025
11/09/2008,10.295,107.17,104.953
10/09/2008,10.125,107.7,105.4635
09/09/2008,10.325,106.81,104.6227
08/09/2008,10.0025,108.28,106.0231
05/09/2008,10.5325,107.73,105.4055
04/09/2008,10.135,107.08,104.8317
03/09/2008,9.9125,108.29,105.941
02/09/2008,9.9225,108.61,106.2731
01/09/2008,10.02,108.14,105.7785
29/08/2008,9.9225,108.8,106.4015
28/08/2008,9.8475,109.5,107.065
27/08/2008,9.7975,109.49,107.026
26/08/2008,9.7875,109.61,107.0956
25/08/2008,9.755,109.31,106.779
22/08/2008,9.7075,110.08,107.505
21/08/2008,10.025,108.44,105.9467
20/08/2008,9.695,109.86,107.361
19/08/2008,9.7325,109.72,107.1496
18/08/2008,9.6875,110.13,107.5085
15/08/2008,9.77,110.54,107.9068
14/08/2008,9.94,109.74,107.1933
13/08/2008,10.13,109.53,106.9781
12/08/2008,9.77,109.27,106.7706
11/08/2008,9.7325,110.06,107.495
08/08/2008,9.6975,110.18,107.6048
07/08/2008,9.7725,109.44,106.9785
06/08/2008,9.925,109.8,107.213
05/08/2008,10.2275,108.35,105.863
04/08/2008,10.2525,108.27,105.77
01/08/2008,10.325,107.71,105.2925
31/07/2008,10.2875,107.92,105.547
30/07/2008,10.3175,108.13,105.7205
29/07/2008,10.4225,108.11,105.6635
28/07/2008,10.5675,107.46,105.0815
25/07/2008,10.73,107.84,105.351
24/07/2008,10.705,107.33,104.9362
23/07/2008,10.675,107.9,105.341
22/07/2008,10.85,107.33,104.803
21/07/2008,10.915,106.45,103.9995
18/07/2008,10.95,106.97,104.473
17/07/2008,11.185,106.28,103.8845
16/07/2008,11.4525,105.13,102.792
15/07/2008,11.4075,104.73,102.4605
14/07/2008,10.7425,106.14,103.8108
11/07/2008,10.555,106.28,103.9215
10/07/2008,10.495,107.07,104.793
09/07/2008,10.44,106.76,104.5265
08/07/2008,10.5275,107.51,105.2365
07/07/2008,10.4975,107.18,104.9256
04/07/2008,10.5175,106.81,104.5141
03/07/2008,10.6275,106.73,104.433
02/07/2008,10.7875,105.92,103.6075
01/07/2008,10.9875,106.13,103.7956
30/06/2008,10.95,106.21,103.9317
27/06/2008,10.705,106.14,103.8748
26/06/2008,10.5225,106.81,104.4575
25/06/2008,10.31,107.81,105.3235
24/06/2008,10.2825,107.82,105.3161
23/06/2008,10.3675,107.85,105.2781
20/06/2008,10.3925,107.34,104.8156
19/06/2008,10.14,108.01,105.4781
18/06/2008,10.1725,107.88,105.3375
17/06/2008,10.195,107.93,105.302
16/06/2008,10.345,108.22,105.4656
13/06/2008,10.51,108.19,105.5042
12/06/2008,10.515,107.96,105.309
11/06/2008,10.675,106.97,104.517
10/06/2008,10.735,107.44,104.868
09/06/2008,10.7625,106.31,103.914
06/06/2008,10.62,104.93,102.8085
05/06/2008,10.5425,105.94,103.7435
04/06/2008,10.7025,105.23,103.114
03/06/2008,10.685,105.09,103.052
02/06/2008,10.5975,104.43,102.438
30/05/2008,10.3275,105.52,103.398
29/05/2008,10.3425,105.51,103.3455
28/05/2008,10.5275,104.69,102.5675
27/05/2008,10.6225,104.24,102.19
26/05/2008,10.7375,103.44,101.412
23/05/2008,10.6875,103.38,101.3913
22/05/2008,10.695,104.08,102.0612
21/05/2008,10.8,103.06,101.127
20/05/2008,10.5625,103.68,101.786
19/05/2008,10.4425,104.33,102.4336
16/05/2008,10.375,104.05,102.0885
15/05/2008,10.29,104.75,102.768
14/05/2008,10.33,105.04,102.936
13/05/2008,10.4925,104.75,102.6421
12/05/2008,10.785,103.75,101.8135
09/05/2008,10.94,102.87,100.9855
08/05/2008,10.585,103.74,101.9005
07/05/2008,10.3025,104.73,102.8193
06/05/2008,10.3525,104.78,102.8125
05/05/2008,10.1425,104.86,102.8845
02/05/2008,10.2275,105.4,103.4145
01/05/2008,10.7375,104.43,102.4635
30/04/2008,10.6825,103.92,101.9065
29/04/2008,10.7075,104.02,102.0456
28/04/2008,10.6125,104.19,102.178
25/04/2008,10.8025,104.43,102.3231
24/04/2008,10.9325,104.27,102.1275
23/04/2008,11.1725,103.38,101.2941
22/04/2008,11.3525,103.03,100.9225
21/04/2008,11.1925,103.27,101.1735
18/04/2008,11.2275,103.67,101.598
17/04/2008,11.6525,102.48,100.4502
16/04/2008,11.8025,101.83,99.9392
15/04/2008,11.9525,101.83,100.0505
14/04/2008,11.985,101.1,99.4405
11/04/2008,11.785,100.96,99.3285
10/04/2008,11.56,101.95,100.2485
09/04/2008,11.1025,101.81,100.132
08/04/2008,11.0425,102.66,100.947
07/04/2008,11.015,102.4,100.7173
04/04/2008,11.4625,101.47,99.8262
03/04/2008,11.4225,102.26,100.486
02/04/2008,11.3825,102.36,100.569
01/04/2008,11.6525,101.85,100.1742
31/03/2008,12.1475,99.7,98.217
28/03/2008,12.005,99.23,97.7425
27/03/2008,11.9225,99.65,98.1715
26/03/2008,12.0575,99.2,97.73
25/03/2008,11.5075,99.98,98.4605
24/03/2008,11.5727,100.75,99.286
21/03/2008,11.7028,99.58,98.1805
20/03/2008,11.8978,99.51,98.1105
19/03/2008,11.8,99.04,97.7835
18/03/2008,12.3243,99.86,98.6299
17/03/2008,13.1,97.33,96.194
14/03/2008,12.5,99.09,97.7755
13/03/2008,11.8,100.65,99.128
12/03/2008,11.05,101.8,100.2067
11/03/2008,10.95,103.42,101.7435
10/03/2008,11.4,101.76,100.2415
07/03/2008,11.325,102.67,101.083
06/03/2008,10.975,102.67,101.0027
05/03/2008,10.3,104.02,102.208
04/03/2008,10.5286,103.37,101.6202
03/03/2008,10.975,103.49,101.7745
29/02/2008,10.55,103.74,102.0575
28/02/2008,9.7907,105.37,103.5455
27/02/2008,9.725,106.49,104.5381
26/02/2008,9.325,107.28,105.2535
25/02/2008,9.45,108.07,105.9125
22/02/2008,9.55,107.17,105.058
21/02/2008,9.45,107.4,105.3895
20/02/2008,9.525,108.12,105.9796
19/02/2008,9.45,107.78,105.6787
18/02/2008,9.25,108.23,106.2345
15/02/2008,9.4,107.82,105.891
14/02/2008,9.25,107.87,105.9556
13/02/2008,9.25,108.34,106.3928
12/02/2008,9.575,107.31,105.3778
11/02/2008,9.65,106.97,105.0445
08/02/2008,9.5,107.3,105.3461
07/02/2008,9.75,107.49,105.4831
06/02/2008,9.65,106.54,104.599
05/02/2008,9.55,106.82,104.865
04/02/2008,9.525,106.71,104.5955
01/02/2008,9.75,106.49,104.3985
31/01/2008,9.85,106.45,104.408
30/01/2008,9.875,106.23,104.1355
29/01/2008,10.0505,107.11,104.8595
28/01/2008,10.4244,106.9,104.697
25/01/2008,10.35,106.73,104.481
24/01/2008,10.3,107.18,104.803
23/01/2008,10.7,106.72,104.5045
22/01/2008,10.95,106.44,104.2777
21/01/2008,11.125,105.99,103.5865
18/01/2008,10.35,106.87,104.3213
17/01/2008,10.475,106.54,103.9427
16/01/2008,10.55,107.64,104.882
15/01/2008,10.25,106.79,104.119
14/01/2008,9.9753,108.17,105.4631
11/01/2008,9.7,108.84,106.0573
10/01/2008,9.45,109.34,106.306
09/01/2008,9.625,110.05,106.9088
08/01/2008,9.651,108.9,105.7815
07/01/2008,9.85,109.18,105.9985
04/01/2008,9.95,108.6,105.4085
03/01/2008,9.65,109.32,106.006
02/01/2008,9.625,109.66,106.314
01/01/2008,9.2,111.65,108.1045
31/12/2007,9.2,111.75,108.206
28/12/2007,9,112.29,108.67
27/12/2007,8.825,113.73,109.9927
26/12/2007,8.8,114.34,110.502
25/12/2007,8.8,114.13,110.3155
24/12/2007,8.8,114.3,110.494
21/12/2007,8.8,114.05,110.248
20/12/2007,8.85,113.14,109.4175
19/12/2007,8.925,113.43,109.617
